Index,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28
933,539.0,547.0,1294968.0,1294979.0,70.0,9.0,11.0,73391.07522383044,94.0,133.0,1688.0,1.0,0.0,60.0,0.6386,0.2045,6536.062645131746,98599.62802424066,42240.68304411293,1.0,1.0,20394.957746737087,0.9031,74284.70528455837,34289.88486397771,-0.1112,0.1934,5
1747,911.0,920.0,344819.0,344829.0,54.0,12.0,11.0,4761.0,91249.54864512093,52031.874992025936,1358.0,3515.668871906252,0.0,300.0,0.6451,53823.70022431261,0.9,0.0066,0.75,0.9091,1.0,1.7324,,76160.53755018134,61765.80290263951,-0.3112,0.1954,6
1689,49.0,98820.64681449601,313092.0,90373.43980180475,2822.0,102.0,127.0,59454.29029702999,79.0,124.0,1360.0,0.0,1.0,200.0,0.0721,0.3213,40649.82889169435,0.0243,0.3235,,1.0,3.4506,1.5185,2.1004,0.7381,-0.2372,1.0,6
1475,1123.0,70778.08702083697,11066410.0,11066424.0,72490.36489078599,99304.72354268465,14.0,16288.0,96.0,127.0,1362.0,71309.1452659796,39055.26024695143,1613.9631378430997,0.3304,0.2704,1.0,0.0103,65071.708599982594,1.0,0.5,2.1553,44943.94503672518,,0.0,28533.960887183064,,6
923,27338.075256423854,17856.858623284632,414919.0,414931.0,52.0,50915.41470016241,12.0,5249.0,,118.0,1692.0,1.0,95480.5488004655,60.0,0.9196,0.2778,87778.82338327712,0.0036,16657.733264481998,1.0,1.0,1.716,0.7782,1.0792,0.5,-0.2114,,5
835,1417.0,83011.77312252553,5948468.0,5948472.0,56.0,13653.341733852985,6.0,7143.0,116.0,140.0,56490.73729015185,1.0,0.0,69.0,42873.87847254319,0.3,0.2,0.0121,0.7692,0.6667,0.0,1.7482,1.301,49238.36485659593,-0.8,-0.0035,0.1852,4
1468,1202.0,1216.0,289529.0,289543.0,35348.28033667,15.0,15.0,39328.543041523844,109.0,134.0,1692.0,35500.584165127126,1.0,60.0,0.5627,0.301,1.0,0.0083,0.9333,0.9333,0.5,2.1367,1.1461,,0.0,82591.45688483068,0.33,6
1241,550.0,567.0,22678.42747277331,,194.0,26.0,24.0,12321.421857818315,99.0,126.0,1360.0,0.0,56923.14163243753,74374.67286369651,0.8088,0.5245,0.7083,0.0125,0.6539,86049.800204811,,2.2878,1.2305,1.3802,0.2917,-0.1282,0.6693,5
466,39.0,191.0,1565555.0,1565703.0,13114.0,,2496.4615629907703,1507625.0,33.0,141.0,1400.0,0.0,1.0,40.0,0.0557,,,37087.19229111893,90593.2266122457,0.3884,0.0,4.1177,2.1818,2.1703,-0.0263,34362.1794373134,1.0,2
1895,1379.0,,55958.15601986693,2128956.0,126.0,33.0,22.0,35635.73384308911,116.0,148.0,1666.0,1.0,0.0,100.0,0.3241,0.5368,,0.0102,0.5152,0.7273,0.0,46850.86177555061,1.2305,1.2041,-0.0588,,0.4498,6
200,405.0,12051.195841192475,58850.602704764955,85206.68249973629,71.0,15.0,10.0,8824.0,113.0,135.0,1358.0,1.0,0.0,70.0,0.5965,0.2828,4673.77434960432,32729.24028812639,42618.58416160922,0.9,0.0,1.8513,1.0414,97730.80561616817,-0.1818,-0.0291,0.2051,1
1340,,364.0,1124976.0,1125024.0,390.0,51.0,50.0,37265.62490118224,110.0,127.0,1372.0,0.0,93726.78845349513,40.0,0.5058,0.5221,0.3542,0.0124,0.3333,0.96,1.0,2.5911,1.2305,1.6812,0.6458,-0.074,0.9685,6
1648,995.0,1002.0,,66328.0,45.0,17967.322522812614,10.0,72766.93216681734,93.0,118.0,1358.0,0.0,1.0,,0.5243,34454.98486914491,0.7,0.0052,0.875,1.0,,1.6532,0.8451,1.0,23208.143554917493,30760.68594604263,0.1753,6
1171,51900.59742236436,,,433198.0,,15.0,12.0,14669.0,61.0,127.0,1686.0,1.0,0.0,70.0,74060.41832393354,,0.8,0.0089,1.0,11604.176740917927,33741.317974940066,2.1553,1.1761,1.0792,-0.2,-0.1986,0.3068,5
1855,619.0,659.0,1292098.0,1292100.0,,40.0,,18640.287691845926,,164.0,1690.0,1.0,81432.31725861406,,21918.407457825317,0.25,0.05,0.0237,,0.5,0.0,1.7781,1.6021,0.301,-0.95,0.0091,,6
1892,,1372.0,1506506.0,1506552.0,1973.0,35608.76461726044,80.0,240091.0,105.0,140.0,12635.139753143376,1.0,0.0,143.0,0.345,0.4639,,0.0483,0.597,0.575,15228.627439855758,3.2951,1.9031,1.6628,-0.425,-0.0493,1.0,6
1272,1109.0,1144.0,401768.0,75790.41731726438,4298.0,3039.0989463342175,189.0,515942.0,36127.982923816504,148.0,76089.16218452777,60350.157045639564,95430.11238432961,70.0,0.3089,0.329,0.1913,0.0259,0.1862,0.9682,84211.60458342641,3.6333,7836.666240933599,2.2624,95653.10966113786,-0.0622,1.0,6
1421,779.0,29180.969132549795,1198171.0,1198188.0,198.0,21.0,,,66204.88867477367,118.0,1353.0,,1.0,69363.47035688566,0.8234,0.3149,94059.87581319359,21897.379366817004,79825.69043822643,0.9444,50331.0337709462,2.2967,1.2305,1.2305,0.0,-0.2769,50574.32264113354,6
479,41.0,206.0,1721788.0,21227.678630542967,45634.23478265052,61873.96242822414,,1383987.0,33.0,140.0,1402.0,0.0,1.0,40.0,0.0585,0.5942,35951.98414740545,10744.538947492078,20413.32279265591,0.4615,24747.13815165627,4.081,2.2175,2.2553,0.0833,77318.51640867037,1.0,2
1708,145.0,171.0,233467.0,233671.0,18797.66728633677,214.0,220.0,92341.65801501083,75997.24267826369,135.0,1394.0,0.0,76450.2646725623,220.0,0.208,0.6241,2554.2394851877593,0.0187,0.1215,0.9273,,38927.34769587356,1.415,2.3096,0.8726,-0.0753,1.0,6
1899,691.0,710.0,664879.0,664883.0,55.0,19.0,6.0,7211.0,114.0,150.0,1694.0,1.0,0.0,90054.73352986989,0.8158,0.2763,61686.62441736474,0.0112,1.0,0.6667,0.0,1.7404,1.2787,98624.82764370987,-0.7895,0.0243,2097.062963058305,6
1734,19.0,33.0,1143416.0,17438.14291853678,114.0,92385.94200769004,15.0,13193.0,110.0,,1373.0,43835.607586498096,,40.0,0.0277,0.3736,0.9286,0.0102,0.875,66630.11356741692,0.0,2.0569,,,,,46226.0847779844,6
1576,0.0,12.0,864919.0,865043.0,745.0,42.0,125.0,55239.0,58340.27092484319,94.0,1687.0,1.0,0.0,80.0,0.0,0.4993,0.0968,0.0071,0.2857,0.992,1.0,2.8722,1.0792,2.0934,0.9032,-0.4207,73894.89607876803,6
924,368.0,380.0,30998.504854950683,484208.0,138.0,17.0,16.0,15501.0,4368.134255539569,135.0,,1.0,0.0,60.0,0.4355,36052.01412930085,0.8,0.0071,0.7059,0.9375,,79471.80909686696,1.0792,1.1761,0.2,,0.3068,5
1357,449.0,588.0,1019477.0,1019497.0,49813.23817472595,155.0,85.0,128883.0,107.0,39925.83815006228,1353.0,0.0,25792.58232203623,70.0,0.6637,0.6018,0.1439,31723.80341732636,69250.65996104099,82902.25869100304,0.0,21075.866911392848,10962.386912533062,51743.03492438589,-0.8561,-0.0904,,6
1434,,1163.0,6042280.0,36102.44731561108,65399.712689938395,14.0,12.0,61978.39017520502,14281.762601088722,133.0,1648.0,1.0,0.0,69.0,0.5886,57076.27735739748,1.0,0.0073,0.8571,1.0,0.5,2.0414,1.0792,1.0792,0.0,,0.2583,6
783,563.0,568.0,888672.0,,17.0,6.0,4.0,2157.0,113.0,141.0,1356.0,0.0,1.0,50.0,61654.52818035189,0.15,0.8,,0.8333,1.0,0.0,,0.699,,-0.2,-0.0087,19059.143506506236,3
533,2661.2691470646932,182.0,65059.0,65121.0,,248.0,116.0,470165.0,83324.20570737118,135.0,11295.147284091301,98194.73967927528,,40.0,0.0573,0.4957,0.4336,0.1051,0.5766,0.5345,0.0,3.6504,2.1553,1.7924,-0.5664,-0.1785,88818.20188138682,2
44,1580.0,56400.790849448276,3884411.0,3884461.0,76664.471716136,31308.453278552308,50.0,34655.0,88.0,116.0,1627.0,0.0,1.0,40.0,70360.907926479,43870.409331901414,0.2,0.0061,30964.837813552458,1.0,1.0,2.5315,1.0,1.699,0.8,46158.975639627395,0.7889,0
275,210.0,224.0,20245.756422594153,1761703.0,61.0,17.0,78838.04372782048,7309.0,,132.0,1356.0,1.0,0.0,70.0,0.3097,0.6039,0.7857,0.0103,0.8235,1.0,0.0,,1.1461,22689.433282921378,-0.2143,-0.0639,21232.068001852454,1
102,1554.0,1564.0,3375744.0,85004.65602106343,134.0,13.0,21.0,13356.0,89.0,111.0,1690.0,0.0,74548.71303439318,70.0,0.1491,0.3619,0.4762,48687.36668237668,0.7692,1.0,1.0,2.1271,1.0,75948.73435314954,0.5238,83912.40961942353,0.3509,0
814,1323.0,1333.0,,87486.27398314132,42212.85441808679,48.0,61.0,33449.0,90.0,119.0,1353.0,0.0,,120.0,0.0296,0.459,0.1639,0.0074,81932.78902913701,1.0,1.0,2.5185,1.0,1.7853,72345.40502684072,-0.2081,0.8861,4
1510,1589.0,1601.0,,3051391.0,87.0,66453.78227914932,19.0,10070.0,,127.0,1690.0,0.0,1.0,70.0,30146.12922648766,28236.858327623428,0.75,0.0071,0.3636,0.8421,1.0,1.9395,37071.10097471968,1.2041,0.25,-0.0957,0.3241,6
1191,896.0,45007.76068439467,801872.0,801889.0,65.0,12.0,17.0,7974.0,113.0,135.0,1354.0,0.0,,38161.66249240841,0.6647,0.5221,0.4706,0.0059,0.6667,1.0,1.0,1.8129,0.9031,26558.309099235055,0.5294,-0.0416,0.2482,5
108,79974.73284820086,90421.53400291142,2094748.0,2094776.0,251.0,73525.8970525456,28.0,28050.0,89.0,140.0,83185.99727531853,0.0,1.0,125.0,0.3174,0.3104,0.4643,0.008,0.5909,1.0,1.0,36859.37648001798,1.1139,9011.300059474126,0.5357,,0.6015,0
825,1329.0,1334.0,1682919.0,1682947.0,89.0,16.0,,10584.0,110.0,92305.38990643104,1356.0,0.0,72717.29626521564,88988.31090134218,0.0325,0.3643,0.1786,0.0037,0.3125,1.0,1.0,,0.699,1.4472,0.8214,-0.0709,0.2532,4
498,41.0,187.0,2112377.0,2112542.0,9349.0,,41303.114352396806,1068391.0,38.0,140.0,1402.0,0.0,40701.75401443711,,27293.78486270363,0.6119,0.8849,0.1041,0.2216,0.4264,1.0,3.9708,2.1644,2.2175,0.1151,-0.1072,1.0,2
1922,270.0,,1563477.0,1563499.0,329.0,61.0,37.0,41053.0,115.0,140.0,1362.0,0.0,1.0,40.0,0.3965,0.5176,0.7097,59373.487677549056,0.5082,0.5946,0.0,17322.100650810546,1.4914,1.3424,-0.2903,-0.0251,79137.23441411153,6
1164,1203.0,1218.0,30107.246947425425,75234.0,109.0,18.0,29085.58312171978,11425.0,71.0,133.0,1684.0,1.0,0.0,70.0,0.5534,96389.56828778173,0.6667,0.0089,0.8333,0.9091,0.0,2.0374,44137.197216349334,1.0,-0.3333,-0.1811,0.266,5
773,81861.22768119084,667.0,38087.781079310866,,67.0,23.0,3642.428156967048,81811.93416793688,92.0,132.0,1360.0,2338.9214698208316,1.0,,,0.7208,70226.00595110485,82977.66369966717,0.8696,0.9231,0.0,1.8261,1.301,1.0792,-0.4,-0.1144,0.3977,3
882,1332.0,1347.0,70219.0,70241.0,221.0,19.0,75037.39188478365,32960.061166225496,97.0,124.0,1687.0,1.0,0.0,70.0,0.4031,77475.9812865659,0.6818,0.0089,80635.05081094155,1.0,1.0,51801.05077712824,1.1761,1.3424,0.3182,-0.1435,0.5461,5
1544,1146.0,1223.0,3997970.0,3998180.0,,258.0,,389429.0,92.0,143.0,1366.0,0.0,1.0,40.0,79837.1356341738,0.7878,0.3667,,0.2984,40595.0146635995,1.0,25373.869956961513,1.8865,2.3222,0.6333,-0.1135,1.0,6
1724,15.0,32.0,1003575.0,1003594.0,132.0,18.0,20.0,14926.0,105.0,124.0,1387.0,0.0,1.0,40.0,0.0216,85903.41135321492,88271.44616082475,0.0123,,98480.51938177695,1.0,2.1206,1.2305,54204.58928129756,98299.16568243522,-0.1166,0.5345,6
577,39.0,195.0,,601148.0,5786.0,202.0,106.0,600867.0,41.0,124.0,1358.0,0.0,1.0,40.0,0.0574,0.4018,0.3974,0.1149,473.47811077158576,32524.856412251313,0.0,3.7624,2.1931,1.7924,-0.6026,-0.1887,1.0,2
918,532.0,92297.23676481078,,3581267.0,148.0,25.0,23.0,16061.0,91.0,127.0,1686.0,4792.418168515534,0.0,60.0,63435.366150347574,,0.5454,0.0071,0.48,0.9565,1.0,2.1703,,1.3424,0.4545,-0.1522,45314.38582713466,5
73,482.0,490.0,11430396.0,11430416.0,81.0,,37325.7154488675,8709.0,62939.31796597991,119.0,1656.0,1.0,0.0,100.0,,36646.44402669952,0.4,0.0048,43264.821730770454,1.0,1.0,1.9085,0.9031,,0.6,44478.27140961529,546.5869670313816,0
1812,971.0,980.0,19676.88589491441,74519.0,42106.8276443986,19.0,24.0,16771.0,101.0,133.0,1362.0,0.0,1.0,175.0,0.5609,0.3148,0.375,23045.260935098566,94515.52361163058,1.0,23510.991406182035,2.1703,0.9542,1.3802,0.625,-0.1147,,6
1179,604.0,621.0,850713.0,850745.0,282.0,37.0,46114.56926210963,33577.0,61.0,5307.38533797338,1688.0,47206.58924429982,,70.0,0.7156,,28555.895270853136,0.0101,30068.16640439732,69834.38920222482,1.0,,1.2305,1.5051,0.4688,78588.36943720731,44766.02897307644,5
1133,354.0,370.0,409908.0,409918.0,116.0,19.0,10.0,78523.78867391928,82.0,126.0,89310.25037107541,0.0,1.0,40.0,0.5206,0.275,0.625,0.0118,0.8421,1.0,0.0,2.0645,54077.51660193615,11588.0684620447,-0.375,-0.1801,143.60712935560517,5
592,41.0,,42557.078998312216,920489.0,,47549.994017390825,130.0,589956.0,132.0,132.0,44529.61732383076,0.0,1.0,40.0,0.0604,41099.04495074812,0.3851,0.1186,0.7523,0.4769,0.0,3.7776,2.2068,1.7924,,-0.2309,1.0,2
482,39.0,195.0,1810559.0,,39347.28088818587,88334.30618265092,367.0,1361903.0,27.0,141.0,1400.0,0.0,1.0,40.0,0.0557,0.5493,0.9286,0.1114,0.264,9409.2923981412,96628.17432668443,4.0724,2.1931,,0.0714,-0.0993,55250.92132235269,2
1038,,975.0,1219062.0,1219077.0,79.0,17.0,15.0,,115.0,149.0,,1.0,0.0,143.0,0.8407,0.4733,0.6667,87043.70487546737,0.5882,52055.72029628415,,66158.60950618413,1.0,1.1761,0.3333,72720.00211417212,0.266,5
507,41.0,196.0,44187.93555771502,2290079.0,9518.0,743.0,453.0,1084425.0,41.0,141.0,1402.0,80269.03626742284,1.0,60398.431752833145,32935.900681009945,9955.293363116103,0.9394,0.1106,0.2086,0.3642,,80406.47024559922,2.1903,2.2175,0.0606,-0.1099,1.0,2
1789,216.0,228.0,2150440.0,88101.09921294368,106.0,12.0,13.0,95035.88202061312,107.0,124.0,75300.31245597957,0.0,1.0,40.0,0.3115,0.2639,1.0,0.0087,1.0,0.9231,49163.95157489582,2.0253,1.0792,,0.0,-0.0983,0.2583,6
747,13470.644813175237,981.0,1311529.0,,12.0,5.0,74503.85466315286,62829.26790319445,125.0,143.0,1358.0,0.0,,50.0,0.5552,0.5,0.6667,0.003,0.8,63067.803136687,,1.0792,0.6021,0.7782,0.3333,0.0176,0.1353,3
1931,,272.0,19859.117812488326,244067.0,18937.50761829981,29040.182591254415,22.0,29911.0,119.0,,1360.0,0.0,41152.4948754943,40.0,0.3632,0.5053,0.76,,0.6944,0.8636,53369.80003547045,2.3711,1.3979,1.2787,-0.24,-0.0056,0.7598,6
1808,309.0,322.0,1314894.0,1314902.0,61.0,14.0,10.0,,102.0,12124.208475338504,1623.0,1.0,0.0,100.0,,0.4135,0.6154,0.008,0.9286,0.8,0.0,1.7853,1.1139,0.9031,-0.3846,-0.1181,0.2105,6
1028,63566.599642511035,542.0,53637.55626774949,3706306.0,66.0,14.0,,7519.0,97.0,132.0,90989.8297083752,1.0,0.0,,0.6464,,1.0,,0.7143,1.0,15508.05224736933,1.8195,98797.49975667454,1.0,0.0,-0.11,0.2061,5
312,27.0,48367.93142210732,,2457943.0,145.0,19.0,,14997.0,91.0,117.0,1356.0,1.0,0.0,70.0,0.0398,6120.4656406415925,0.375,0.0066,12427.773506622008,,40934.50853050663,2.1614,0.9542,1.3802,43076.797089427884,45770.18279409987,0.3601,1
866,612.0,59090.24724194383,,,87.0,15.0,15.0,10024.0,106.0,127.0,1364.0,30286.45844699964,,100.0,0.8974,0.42,0.6667,,40216.944344594565,,1.0,1.9395,1.0,,0.3333,58126.12778088231,0.266,4
406,,261.0,652969.0,653195.0,18517.0,1021.0,696.0,15262.886953998455,,40835.94647665296,1398.0,0.0,1.0,40.0,96887.34088625597,10919.157038121308,0.9912,39722.076147632986,0.2194,0.3247,1.0,4.2676,,2.3541,0.0088,-0.0589,1.0,2
1916,856.0,94176.12166688842,531684.0,531693.0,54.0,23.0,16.0,7145.0,125.0,143.0,1362.0,0.0,1.0,40.0,17587.310176058323,0.6,0.6,7142.793994403051,24627.26973369498,0.5625,0.0,1.7324,1.1761,66153.37765603984,10345.073687035843,0.0337,35826.3657560179,6
1201,391.0,420.0,,4221.926996252556,129.0,48.0,35.0,16308.0,112.0,150.0,78567.4581079086,1.0,0.0,25729.009533102486,0.5716,0.7529,0.6207,0.0212,,97233.69673568531,0.0,2.1106,1.4624,1.2553,-0.3793,-0.0124,0.8123,5
310,25.0,65926.21801787814,2433660.0,2433721.0,566.0,41420.05472228102,70.0,62326.0,89.0,132.0,1356.0,1.0,23276.601740347545,70.0,0.0369,0.5582,,0.0155,0.3281,0.8714,1.0,2.7528,1.3222,1.7853,0.6557,-0.1397,0.9985,1
227,172.0,179.0,8686.070002873757,92529.44424905659,44725.83391700484,28282.042322499845,20.0,8027.0,80625.21965935617,119.0,79716.85883050541,1.0,0.0,,0.2541,,82007.64397951959,91188.19295892684,0.3684,29092.909337139907,1.0,1.8692,0.8451,,0.65,-0.1525,46572.07581031387,1
1650,54457.29030783011,416.0,945792.0,945807.0,81.0,11.0,15.0,9462.0,,125.0,1360.0,0.0,1.0,,76671.95413674951,0.325,57756.89831709833,41750.07657563537,11762.774028956235,1.0,,,0.9031,1.1761,0.4667,,0.2288,6
1382,719.0,,4689395.0,4689414.0,1535.0,239.0,120.0,173468.0,97.0,132.0,1358.0,1.0,,100.0,0.6348,0.6116,0.0913,14938.994372099556,,0.1583,0.0,3.1861,2.3181,1.2787,-0.9086,-0.1171,1.0,6
1762,541.0,573.0,62178.3450746191,2978933.0,91329.45914024037,47.0,32.0,58088.0,88659.65986822173,133.0,1354.0,1.0,0.0,,0.7991,0.43,0.9063,0.0236,0.6809,0.9063,36118.04001151574,,1.5051,1.4624,-0.0938,3389.8909924172995,0.9848,6
888,525.0,538.0,2922516.0,59900.28887807992,181.0,16.0,20.0,,78.0,130.0,1353.0,0.0,1.0,50.0,,0.3038,0.65,0.0096,94683.8635262033,1.0,1.0,33617.2947571284,21022.160615128138,1.301,0.35,-0.1567,72662.14424709175,5
850,621.0,42364.998250570796,2046094.0,2046183.0,61230.61610296789,67.0,90.0,52891.155301177496,99.0,143.0,1364.0,0.0,1.0,100.0,0.9106,40062.687557848796,,0.0081,0.1642,0.9889,1.0,2.6946,1.0414,1.9494,0.8764,,0.9891,4
149,268.0,,12917033.0,12917094.0,11695.466512467823,24960.844185274746,,45269.0,11185.187007028575,126.0,,7111.554911455042,1.0,40.0,0.3941,0.3383,,0.0081,0.2558,1.0,1.0,2.6474,61921.702963630785,1.7853,0.8197,71928.99377878149,,0
586,96.0,,728912.0,728995.0,2406.0,,168.0,301138.0,116.0,,1358.0,,1.0,40.0,0.1414,,0.9157,0.056,0.329,0.494,1.0,3.3813,1.8808,1.9191,0.0843,-0.0222,1.0,2
1074,919.0,928.0,2702154.0,2702164.0,72.0,14.0,10.0,17032.559977822624,82.0,,1356.0,1.0,0.0,80.0,,0.2,0.9,0.0066,0.6429,1.0,54945.72400449922,1.8573,59599.707013196676,1.0,0.1,-0.1807,0.1954,5
781,861.0,73726.46016471309,858604.0,858608.0,7984.1346926026845,7.0,,2214.0,114.0,142.0,10141.704115915218,0.0,1.0,50.0,6850.770195546185,,0.8,0.0037,0.7143,1.0,0.0,,0.699,0.6021,-0.2,,0.1322,3
1478,1135.0,46797.04668907215,12416454.0,12416473.0,305.0,33.0,27.0,34579.0,80.0,39464.913963506166,1360.0,26076.693930591842,67678.14581564764,40.0,0.2912,0.4055,0.7037,0.0199,0.8182,0.7037,48672.63994384102,2.4843,1.4314,76202.80564884406,-0.2963,-0.1143,0.803,6
786,,980.0,972384.0,95806.52780391333,,6.0,4.0,52829.714126749524,117.0,,49212.99933386132,0.0,1.0,50.0,0.5567,0.25,0.6667,0.0044,5905.661501781445,1.0,0.0,1.2553,,0.6021,-0.3333,47025.36469558275,0.1353,3
558,43.0,27512.413487053123,44344.36374639029,366932.0,4048.0,178.0,96.0,421512.0,50.0,126.0,1360.0,82251.1316360811,1.0,40.0,0.0632,0.4032,52106.73970396499,0.0978,0.7472,,0.0,3.6072,25576.08462162385,1.7076,-0.6165,-0.1865,1.0,2
1764,95.0,169.0,338690.0,78442.58872120464,563.0,109.0,59.0,66987.0,107.0,98268.41780926782,1358.0,0.0,13664.815894080673,,0.1399,8503.423462954406,0.3514,0.0545,0.6789,0.4407,0.0,2.7505,1.8692,1.415,-0.6486,-0.0705,1.0,6
1121,187.0,203.0,594752.0,837.0543569824696,,50.0,27.0,17433.0,119.0,143.0,47352.83324197766,0.0,1.0,34904.45710535235,0.2742,0.5526,0.8421,0.0117,0.32,0.7037,1.0,2.1335,1.2041,1.2787,0.1579,0.0014,0.5029,5
1304,0.0,11.0,444148.0,80637.84911681866,161.0,12.0,44691.89656068655,18047.0,96.0,133.0,1687.0,0.0,1.0,200.0,0.0,0.303,0.5238,,15667.20173501741,1.0,1.0,,1.0414,1.3222,0.4762,61282.43944703885,0.3834,6
1454,,1525.0,4373281.0,18570.6379654651,33319.32412547577,32.0,33318.14132809632,49848.0,,76418.62665283044,1668.0,0.0,1.0,88123.52071466287,0.1715,0.2645,0.6452,0.012,0.625,1.0,1.0,55960.342005839695,1.301,17655.24484565555,0.3548,-0.146,0.8927,6
1369,97587.13957762074,1055.0,2195695.0,31746.998670902783,78.0,29.0,18.0,9512.0,111.0,135.0,1370.0,1.0,0.0,80.0,0.4599,0.6389,0.6667,81682.381747037,0.6207,0.6667,0.0,1.8921,1.2553,83448.15307176109,-0.3333,-0.0473,0.3601,6
287,178.0,197.0,6075.520313322524,24722.706813854613,130.0,9180.329157167687,25.0,95271.52609800732,115.0,140.0,1356.0,1.0,0.0,,0.2625,0.4737,0.6842,30751.051262108063,,0.52,0.0,,1.2787,1.1139,-0.3158,-0.02,0.4089,1
1559,92052.39096904272,1415.0,1215744.0,1215749.0,82.0,23.0,11000.768881202572,10827.0,123.0,141.0,1630.0,1.0,,62197.48366160576,0.2638,0.287,0.2174,0.0141,1.0,86856.19822456712,0.0,,1.3617,,-0.7826,46276.86279008276,0.223,6
694,39.0,214.0,2886302.0,79176.09855096371,68587.63413623975,,138.0,635475.0,42.0,124.0,89286.59593533084,0.0,1.0,40.0,0.0575,,62796.38395185045,0.1291,0.5932,0.471,0.0,3.7911,2.243,,-0.6286,-0.1969,1.0,2
753,76923.90687864913,,1378585.0,1378588.0,15.0,23574.95220796475,,1923.0,123.0,141.0,1360.0,0.0,1.0,50.0,10002.358552130463,0.2857,0.4286,19700.80287218594,1.0,1.0,,46876.614027105825,0.8451,,-0.5714,0.0016,0.133,3
1889,7430.374381671567,1684.0,39516.79317323994,702267.0,194.0,67223.52428001472,33.0,12773.0,,86.0,32778.85331050744,,0.0,150.0,0.0047,0.4121,41282.42806111327,89250.47893556839,0.275,0.9091,2031.9250873423566,76111.64464956119,1.0414,1.4771,0.6333,-0.4856,0.5461,6
1542,35.0,26370.9588730864,51575.88573954853,67382.58830584718,1309.3942061964126,21.0,23.0,27453.0,87.0,127.0,1378.0,0.0,,40.0,0.0508,54700.47814923501,0.7391,,0.8095,22946.63846506384,1.0,2.4014,1.2305,28025.66472479475,0.2609,-0.1489,0.6438,6
1000,1261.0,,1592233.0,95844.72421790037,102.0,24.0,15.0,13464.0,118.0,149.0,1650.0,1.0,48934.372411034485,100.0,0.457,0.3929,0.8571,0.0073,0.5,18856.510506313007,1.0,2.0086,1.0792,1.1461,0.1429,0.0313,0.2901,5
1194,1160.0,1168.0,1225386.0,1225405.0,63.0,21.0,19.0,7273.0,107.0,126.0,1320.0,0.0,96501.90557590504,40.0,0.2303,0.5855,0.4211,,0.381,1.0,15203.765370320665,1.7993,,75006.22818859268,0.5789,-0.0981,0.2686,5
1553,23.0,32.0,893638.0,893649.0,67910.82889553333,,11.0,15993.80361205961,19814.60065522993,23435.24438747574,86862.27440482643,0.0,1.0,40.0,0.0341,0.3636,0.8182,0.0067,0.9,1.0,34255.115619919896,1.7993,0.9542,75438.64311283741,0.1818,-0.0366,0.2051,6
1923,,47.0,76821.16051154886,2867513.0,281.0,43.0,28.0,,61878.376966763826,126.0,,0.0,1.0,40.0,0.0308,0.5497,0.9231,0.0191,0.6047,,0.0,2.4487,1.415,1.3802,-0.0769,-0.1148,0.8952,6
1904,1275.0,1300.0,883635.0,883640.0,73.0,28.0,14.0,9247.0,64744.634362640674,143.0,1692.0,1.0,0.0,143.0,0.4634,0.416,0.2,,0.8929,0.3571,0.0,1.8633,1.3979,0.699,-0.8,-0.0104,0.2348,6
1005,912.0,84803.63462407698,3597508.0,3597517.0,56.0,19.0,11.0,7390.0,120.0,143.0,1658.0,,,37724.310438476336,93316.3181573135,0.5852,25587.66072980805,0.0091,0.7895,3078.6537168749683,2226.541934492765,1.7482,1.1761,74876.97418851394,-0.4,0.031,0.2469,5
723,73.0,213.0,7818756.0,7818807.0,3876.0,185.0,96987.30977776066,,91867.28158856898,,68364.06719770684,0.0,87895.83091275455,12899.691280387038,0.1075,0.4571,0.3643,0.1031,0.7568,,0.0,3.5884,28907.846630816315,1.7076,-0.6357,65660.92664738664,26064.363439690496,2
1006,16921.746848686693,,595201.0,595245.0,55127.097028118136,65749.01696509255,,24834.0,93.0,126.0,1358.0,1.0,0.0,100.0,0.3004,0.4293,0.2045,0.0066,55786.049180679576,1.0,1.0,24212.472857504785,0.9542,68036.03973156968,0.7954,-0.1415,0.6514,5
1275,1051.0,1064.0,1314158.0,,375.0,25.0,37.0,82063.49566336899,,,1353.0,,1.0,70.0,0.4272,0.2204,87068.21058624984,0.0096,0.52,,69846.08010278869,26777.493991246727,1.1139,,41195.73176029142,88856.39327500423,0.767,6
1379,20973.5598980069,,4639384.0,4639402.0,359.0,79.0,49.0,18068.300400741133,130.0,158.0,1360.0,1.0,41031.69216428368,5687.088731262302,0.2279,0.5251,0.4286,0.0309,0.5317,91207.65669717544,0.0,57536.93250971789,1.6233,15274.474387275339,-0.5714,0.1044,0.9537,6
1264,49017.90459547492,,38838.86636472204,3948253.0,519.0,80404.03456250754,41.0,48309.0,42371.16787901536,124.0,1360.0,,0.0,200.0,0.325,54626.331043392885,60305.58731719441,0.0154,0.6364,1.0,1.0,2.7152,1.3222,1.6128,0.4878,,22556.975648740197,5
494,,193.0,1945494.0,1945637.0,20569.380792296044,652.0,418.0,1239926.0,38.0,142.0,,0.0,1.0,40.0,0.0585,62082.673681492575,0.9408,18608.031448973605,0.2331,0.3421,0.0,4.0311,2.1818,99629.52315292737,,-0.0983,1.0,2
1729,1365.0,1382.0,15254.954922165609,1074485.0,96451.30084931345,18.0,14.0,14132.0,77.0,63071.42224581178,1387.0,0.0,,,0.0072,0.3982,0.7647,0.0123,0.9444,0.9286,,,1.2305,1.1139,-0.2353,-0.1699,0.3678,6
